CNPJ,ProtocoloId2,Bairro (1),Situação,Data da Emissão,Grau de Risco,Principal Atividade,Item,"CNAE
(Especializado)",Descrição da Atividade,Risco Sanitário (RS),SEGMENTO DA ATIVIDADE ECONÔMICA,SUBGRUPO,Classificação Manual,Bairro (2),IDH,label_licenciados,Atividades
26697709000181.0,14802.0,D. Pedro,Emitido Automaticamente,2021-02-19 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Oeste,Canaã,Baixo,Licenciados,"{4723-7/00,4729-6/02,4712-1/00,5611-2/03,4721-1/04,4721-1/03,4729-6/01}"
9023799000106.0,14803.0,São Lázaro,Emitido Sob Inspeção,2021-10-02 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Licenciados,"{4723-7/00,4712-1/00,5611-2/03,5320-2/02,5620-1/04,4721-1/03}"
24712732000253.0,14804.0,Parque Dez de Novembro,Emitido Sob Inspeção,2021-11-02 00:00:00,Baixo Risco,4712100.0,127.0,471210000.0,"Comércio varejista de mercadorias em geral, com predominância de produtos
alimentícios - minimercados, mercearias e armazéns",Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Licenciados,"{4712-1/00,4722-9/02}"
11808222000151.0,14806.0,Novo Aleixo,Emitido Sob Inspeção,2021-11-02 00:00:00,Baixo Risco,4729699.0,136.0,472969900.0,"Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não
especificados anteriormente",Baixo Risco B,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Licenciados,{4729-6/99}
27698940000152.0,14807.0,Parque Dez de Novembro,Aguardando Solicitação,?,Alto Risco,8630503.0,203.0,863050300.0,Atividade médica ambulatorial restrita a consultas,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Centro-Sul,Canaã,Baixo,Não Licenciados,"{8630-5/03,8610-1/01.01,8650-0/06,4773-3/00,8650-0/03.02,8650-0/03.01}"
37254397000158.0,14808.0,Gilberto Mestrinho,Emitido Sob Inspeção,2021-11-02 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Leste,Canaã,Baixo,Licenciados,"{4723-7/00,4712-1/00,4729-6/99,4721-1/03}"
34551382000597.0,14809.0,Zumbi dos Palmares,Emitido Sob Inspeção,2021-11-02 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Leste,Canaã,Baixo,Licenciados,"{4723-7/00,4712-1/00,4729-6/99,4721-1/03,4722-9/01,4721-1/02}"
28398153000158.0,14819.0,Adrianópolis,Aguardando Solicitação,?,Alto Risco,8622400.0,200.0,862240000.0,"Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a
urgências",Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Centro-Sul,Canaã,Baixo,Não Licenciados,"{8622-4/00,8621-6/01,8660-7/00.01,8630-5/03,8690-9/99.99,8640-2/99,4773-3/00,8630-5/02,8621-6/02,9602-5/02.01,8650-0/99.99}"
22751257000118.0,14822.0,N. S. Das Gracas,Aguardando Solicitação,2021-03-26 17:29:11.131510,Alto Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Centro-Sul,Canaã,Baixo,Não Licenciados,"{4772-5/00,8660-7/00.01,8630-5/03,8610-1/01.01,4773-3/00,9602-5/02.01,8630-5/01,8650-0/04}"
20085322000511.0,14824.0,Colônia Terra Nova,Em análise,?,Alto Risco,4631100.0,90.0,463110000.0,Comércio atacadista de leite e laticínios,Baixo Risco B,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Em processo,"{4631-1/00,1013-9/01,4632-0/01,4649-4/08,4711-3/02,4632-0/03,4729-6/99,4634-6/01,4634-6/02,5620-1/04,4634-6/03,4634-6/99,4721-1/03,4639-7/01,4633-8/01,4722-9/01}"
40823576000173.0,14828.0,Cachoeirinha,Aguardando Solicitação,?,Alto Risco,8720401.0,249.0,872040100.0,Atividades de centros de assistência psicossocial,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Sul,Canaã,Baixo,Não Licenciados,"{8720-4/01,8622-4/00,8711-5/03.01,8720-4/99,8640-2/03,8640-2/06,8650-0/06,8630-5/07,8621-6/01,8650-0/03.02,8650-0/02,8690-9/03,8640-2/05,8640-2/01,8640-2/04,8640-2/09,8660-7/00.01,8640-2/14.01,8630-5/03,8712-3/00,8610-1/01.01,8630-5/06,8690-9/99.99,8650-0/05,8640-2/10,8640-2/99,8640-2/07,8610-1/02,8690-9/04,8650-0/01,8640-2/08,8650-0/07,8640-2/13,8640-2/02,8690-9/02,8630-5/02,8621-6/02,8630-5/99,8650-0/03.01,8630-5/01,8690-9/01,8650-0/99.99,8640-2/11,8650-0/04,8640-2/12}"
23508633000100.0,14829.0,Centro,Emitido Automaticamente,2021-02-15 00:00:00,Baixo Risco,4712100.0,127.0,471210000.0,"Comércio varejista de mercadorias em geral, com predominância de produtos
alimentícios - minimercados, mercearias e armazéns",Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Licenciados,"{4712-1/00,4686-9/02,4759-8/99,4713-0/02,4789-0/99.99}"
35096455000137.0,14830.0,Sao  Francisco,Em análise,2021-02-25 12:01:04,Alto Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Centro-Sul,Canaã,Baixo,Em processo,"{4772-5/00,4729-6/99,4773-3/00,4771-7/01}"
39269347000170.0,14832.0,Centro,Emitido Sob Inspeção,2021-12-02 00:00:00,Baixo Risco,4774100.0,142.0,477410000.0,Comércio varejista de artigos de óptica,Baixo Risco B,PRODUTOS,PPS,Sul,Canaã,Baixo,Licenciados,{4774-1/00}
40830624000150.0,14833.0,Monte Das Oliveira,Aguardando Solicitação,2021-05-19 00:00:00,Alto Risco,5620101.0,168.0,562010100.0,Fornecimento de alimentos preparados preponderantemente para empresas,Alto Risco,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Não Licenciados,"{5620-1/01,5320-2/02,5611-2/01.02,5620-1/02,5611-2/01.03,5620-1/04}"
40830969000104.0,14834.0,Santo Antônio,Emitido Automaticamente,2021-03-16 00:00:00,Baixo Risco,5611201.0,160.0,561120101.0,"Restaurantes e similares com fornecimento de música
(uso de som amplificado)",Baixo Risco B,PRODUTOS,ALIMENTOS,Oeste,Canaã,Baixo,Licenciados,"{5611-2/01.03,5611-2/04}"
40834702000195.0,14840.0,Monte Das Oliveira,Aguardando Solicitação,2021-02-25 12:01:04,Alto Risco,4771701.0,137.0,477170100.0,"Comércio varejista de produtos farmacêuticos, sem
manipulação de fórmulas",Alto Risco,PRODUTOS,MEDICAMENTOS,Norte,Canaã,Baixo,Não Licenciados,{4771-7/01}
3709414004684.0,14844.0,Colônia Antônio Aleixo,Emitido,2021-02-18 00:00:00,Alto Risco,5620101.0,168.0,562010100.0,Fornecimento de alimentos preparados preponderantemente para empresas,Alto Risco,PRODUTOS,ALIMENTOS,Leste,Canaã,Baixo,Licenciados,{5620-1/01}
19615175000131.0,14845.0,Adrianópolis,Aguardando Solicitação,2021-07-19 11:58:56,Alto Risco,8630504.0,204.0,863050400.0,Atividade odontológica,Alto Risco,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Centro-Sul,Canaã,Baixo,Não Licenciados,{8630-5/04}
30782102000177.0,16227.0,Tancredo Neves,Emitido Automaticamente,2021-05-20 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Leste,Canaã,Baixo,Licenciados,"{4723-7/00,4729-6/99,4784-9/00.05,4722-9/01,4721-1/02}"
40852739000146.0,14851.0,Centro,Em análise,2021-02-25 12:01:04,Alto Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Sul,Canaã,Baixo,Em processo,"{4772-5/00,7319-0/02,8640-2/01,8640-2/02,4771-7/02,9602-5/02.01,4771-7/01}"
31860831000167.0,14854.0,Coroado,Aguardando Solicitação,2021-02-25 12:01:04,Alto Risco,4771703.0,139.0,477170300.0,Comércio varejista de produtos farmacêuticos homeopáticos,Alto Risco,PRODUTOS,MEDICAMENTOS,Leste,Canaã,Baixo,Não Licenciados,"{4771-7/03,4729-6/99}"
36515897000133.0,14860.0,Cidade Nova,Emitido Automaticamente,2021-02-15 00:00:00,Baixo Risco,9602501.0,258.0,960250100.0,"Cabeleireiros, manicure e pedicure",Baixo Risco B,SERVIÇOS,INTERESSE Á SAÚDE,Norte,Canaã,Baixo,Licenciados,{9602-5/01}
17993408000104.0,14862.0,Alvorada,Emitido Sob Inspeção,2021-02-16 00:00:00,Baixo Risco,5611203.0,163.0,561120300.0,"Lanchonetes, casas de chá,
de sucos e similares",Baixo Risco B,PRODUTOS,ALIMENTOS,Oeste,Canaã,Baixo,Licenciados,"{5611-2/03,5611-2/04}"
10288430000295.0,14871.0,Monte Das Oliveira,Emitido Automaticamente,2021-05-19 00:00:00,Baixo Risco,4729699.0,136.0,472969900.0,"Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não
especificados anteriormente",Baixo Risco B,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Licenciados,"{4729-6/99,4721-1/03}"
6626253107460.0,14872.0,N. S. Das Gracas,Aguardando Solicitação,2021-03-26 17:29:11.131510,Alto Risco,4771701.0,137.0,477170100.0,"Comércio varejista de produtos farmacêuticos, sem
manipulação de fórmulas",Alto Risco,PRODUTOS,MEDICAMENTOS,Centro-Sul,Canaã,Baixo,Não Licenciados,{4771-7/01}
11240450000178.0,14873.0,Jorge Teixeira,Emitido Automaticamente,2021-02-16 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Leste,Canaã,Baixo,Licenciados,"{4723-7/00,4712-1/00}"
4737670000146.0,14874.0,Monte Das Oliveira,Emitido Sob Inspeção,2021-02-17 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Licenciados,"{4723-7/00,4772-5/00,4712-1/00,4713-0/02,4789-0/99.99,4789-0/05,4724-5/00,4755-5/02,4721-1/03,4721-1/02}"
22085155000100.0,14875.0,Petrópolis,Em análise,2021-03-26 17:29:11.131510,Alto Risco,4645102.0,117.0,464510200.0,Comércio atacadista de próteses e artigos de ortopedia,Alto Risco,PRODUTOS,PPS,Sul,Canaã,Baixo,Em processo,"{4645-1/02,4618-4/01,4664-8/00.01,4645-1/03,4618-4/02,4645-1/01,4644-3/01.01}"
32325610000232.0,14878.0,Margem Esquerda Do Rio Negro,Emitido Automaticamente,2021-02-17 00:00:00,Baixo Risco,4729602.0,135.0,472960200.0,Comércio varejista de mercadorias em lojas de conveniência,Baixo Risco B,PRODUTOS,ALIMENTOS,Leste,Canaã,Baixo,Licenciados,"{4729-6/02,4732-6/00,4731-8/00,4729-6/99,4784-9/00.05}"
40880549000132.0,14885.0,Nova Cidade,Emitido Automaticamente,2021-02-19 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Licenciados,"{4723-7/00,4784-9/00.05}"
38300343000144.0,14888.0,Parque Dez de Novembro,Emitido,2021-04-22 00:00:00,Alto Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Centro-Sul,Canaã,Baixo,Licenciados,"{4772-5/00,4741-5/00,4781-4/00,4789-0/01,4773-3/00,5611-2/04,9609-2/06}"
13851948000100.0,14890.0,Redenção,Emitido Sob Inspeção,2021-02-17 00:00:00,Baixo Risco,4712100.0,127.0,471210000.0,"Comércio varejista de mercadorias em geral, com predominância de produtos
alimentícios - minimercados, mercearias e armazéns",Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Oeste,Canaã,Baixo,Licenciados,"{4712-1/00,4722-9/01}"
40889041000103.0,14892.0,Flores,Emitido Sob Inspeção,2021-03-16 00:00:00,Baixo Risco,4724500.0,134.0,472450000.0,Comércio varejista de hortifrutigranjeiros,Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Licenciados,"{4724-5/00,4722-9/02}"
4255222000106.0,15091.0,Cidade Nova,Emitido Automaticamente,2021-05-03 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Licenciados,"{4723-7/00,4712-1/00,4784-9/00.04}"
21134100000180.0,14894.0,Sao  Francisco,Aguardando Solicitação,2021-07-19 11:58:56,Alto Risco,8630504.0,204.0,863050400.0,Atividade odontológica,Alto Risco,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Centro-Sul,Canaã,Baixo,Não Licenciados,{8630-5/04}
39581530000106.0,14896.0,Centro,Aguardando Solicitação,2021-05-19 00:00:00,Alto Risco,8630504.0,204.0,863050400.0,Atividade odontológica,Alto Risco,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Sul,Canaã,Baixo,Não Licenciados,{8630-5/04}
4273074000152.0,14897.0,N. S. Das Gracas,Emitido Sob Inspeção,2021-04-20 00:00:00,Baixo Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Centro-Sul,Canaã,Baixo,Licenciados,"{4772-5/00,8690-9/04,4773-3/00,9602-5/02.01,9602-5/01}"
40896240000130.0,14901.0,Cachoeirinha,Emitido Sob Inspeção,2021-02-18 00:00:00,Baixo Risco,5611201.0,160.0,561120101.0,"Restaurantes e similares com fornecimento de música
(uso de som amplificado)",Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Licenciados,"{5611-2/01.03,5620-1/04}"
40897105000100.0,14902.0,Chapada,Emitido Automaticamente,2021-02-18 00:00:00,Baixo Risco,5611201.0,160.0,561120101.0,"Restaurantes e similares com fornecimento de música
(uso de som amplificado)",Baixo Risco B,PRODUTOS,ALIMENTOS,Oeste,Canaã,Baixo,Licenciados,"{5611-2/01.03,5620-1/04}"
40446128000106.0,15163.0,Cidade de Deus,Emitido Sob Inspeção,2021-11-03 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Licenciados,"{4723-7/00,4712-1/00}"
31058496000340.0,14909.0,Jorge Teixeira,Em análise,2021-05-23 16:20:11.387438,Alto Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Leste,Canaã,Baixo,Em processo,"{4772-5/00,4771-7/01}"
8845676022590.0,14911.0,Cidade Nova,Emitido Automaticamente,2021-05-17 00:00:00,Baixo Risco,9602502.0,259.0,960250201.0,Atividades de estética e outros serviços de cuidados com a beleza,Risco Condicionado,SERVIÇOS,INTERESSE Á SAÚDE,Norte,Canaã,Baixo,Licenciados,"{9602-5/02.01,8650-0/04}"
8845676022671.0,14912.0,Adrianópolis,Emitido Automaticamente,2021-05-17 00:00:00,Baixo Risco,9602502.0,259.0,960250201.0,Atividades de estética e outros serviços de cuidados com a beleza,Risco Condicionado,SERVIÇOS,INTERESSE Á SAÚDE,Centro-Sul,Canaã,Baixo,Licenciados,"{9602-5/02.01,8650-0/04}"
12058908000135.0,14914.0,Coroado,Aguardando Solicitação,2021-03-26 17:29:11.131510,Alto Risco,4712100.0,127.0,471210000.0,"Comércio varejista de mercadorias em geral, com predominância de produtos
alimentícios - minimercados, mercearias e armazéns",Baixo Risco B,PRODUTOS,ALIMENTOS,Leste,Canaã,Baixo,Não Licenciados,"{4712-1/00,4642-7/02,4649-4/08}"
11301259000199.0,14916.0,N. S. Das Gracas,Aguardando Solicitação,2021-03-26 17:29:11.131510,Alto Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Centro-Sul,Canaã,Baixo,Não Licenciados,"{4772-5/00,4637-1/07,4618-4/01,4646-0/02,4646-0/01,4617-6/00,4649-4/08,4619-2/00}"
18694336000167.0,14917.0,Jorge Teixeira,Emitido Automaticamente,2021-02-19 00:00:00,Baixo Risco,4721104.0,130.0,472110400.0,"Comércio varejista de doces, balas, bombons e semelhantes",Baixo Risco B,PRODUTOS,ALIMENTOS,Leste,Canaã,Baixo,Licenciados,"{4721-1/04,8211-3/00,4721-1/03}"
34085424000118.0,14918.0,Lago Azul,Emitido,2021-07-04 00:00:00,Alto Risco,4771701.0,137.0,477170100.0,"Comércio varejista de produtos farmacêuticos, sem
manipulação de fórmulas",Alto Risco,PRODUTOS,MEDICAMENTOS,Norte,Canaã,Baixo,Licenciados,{4771-7/01}
36077521000275.0,14920.0,Sao Geraldo,Emitido Automaticamente,2021-02-19 00:00:00,Baixo Risco,4774100.0,142.0,477410000.0,Comércio varejista de artigos de óptica,Baixo Risco B,PRODUTOS,PPS,Centro-Sul,Canaã,Baixo,Licenciados,{4774-1/00}
40913597000180.0,14921.0,Parque Dez de Novembro,Emitido Sob Inspeção,2021-08-04 00:00:00,Baixo Risco,4712100.0,127.0,471210000.0,"Comércio varejista de mercadorias em geral, com predominância de produtos
alimentícios - minimercados, mercearias e armazéns",Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Licenciados,"{4712-1/00,5611-2/03,5611-2/01.03}"
40913772000139.0,14922.0,Alvorada,Emitido Sob Inspeção,2021-02-19 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Oeste,Canaã,Baixo,Licenciados,"{4723-7/00,4772-5/00,4712-1/00,4721-1/04,4729-6/99,4789-0/05,4724-5/00,4721-1/03,4722-9/01}"
40913892000136.0,14923.0,Presidente Vargas,Emitido Sob Inspeção,2021-02-20 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Licenciados,"{4723-7/00,5611-2/03,4721-1/04,4721-1/03,4721-1/02}"
40915044000166.0,14926.0,D. Pedro,Aguardando Solicitação,?,Alto Risco,8630503.0,203.0,863050300.0,Atividade médica ambulatorial restrita a consultas,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Centro-Oeste,Canaã,Baixo,Não Licenciados,"{8630-5/03,4772-5/00,8640-2/99,8541-4/00,4773-3/00,8599-6/04,4763-6/02,9313-1/00,8599-6/99,8690-9/01,8650-0/04}"
40916548000109.0,14928.0,Monte Das Oliveira,Emitido Sob Inspeção,2021-02-22 00:00:00,Baixo Risco,4712100.0,127.0,471210000.0,"Comércio varejista de mercadorias em geral, com predominância de produtos
alimentícios - minimercados, mercearias e armazéns",Baixo Risco B,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Licenciados,"{4712-1/00,5611-2/03,4721-1/04,4721-1/03,4721-1/02}"
26697709000343.0,14929.0,Aleixo,Emitido Sob Inspeção,2021-02-24 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Licenciados,"{4723-7/00,4729-6/02,4712-1/00,5611-2/03,4721-1/04,4721-1/03,4729-6/01}"
40918352000145.0,14931.0,Compensa,Emitido Automaticamente,2021-02-19 00:00:00,Baixo Risco,5611203.0,163.0,561120300.0,"Lanchonetes, casas de chá,
de sucos e similares",Baixo Risco B,PRODUTOS,ALIMENTOS,Oeste,Canaã,Baixo,Licenciados,"{5611-2/03,5611-2/01.03,4721-1/02}"
39568149000107.0,15718.0,Jorge Teixeira,Em análise,?,Alto Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Leste,Canaã,Baixo,Em processo,"{4772-5/00,8219-9/01,4729-6/99,4773-3/00,4771-7/01,4761-0/02}"
10391443000104.0,14934.0,Tancredo Neves,Emitido,2021-11-03 00:00:00,Alto Risco,8513900.0,191.0,851390000.0,Ensino fundamental,Baixo Risco B,SERVIÇOS,INTERESSE Á SAÚDE,Leste,Canaã,Baixo,Licenciados,"{8513-9/00,8512-1/00,8511-2/00}"
26542422000182.0,14936.0,Redenção,Emitido Sob Inspeção,2021-02-20 00:00:00,Baixo Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Centro-Oeste,Canaã,Baixo,Licenciados,"{4772-5/00,4712-1/00,4724-5/00,4722-9/01}"
32608910000148.0,14938.0,Centro,Emitido Automaticamente,2021-02-21 00:00:00,Baixo Risco,5611203.0,163.0,561120300.0,"Lanchonetes, casas de chá,
de sucos e similares",Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Licenciados,{5611-2/03}
40933123000108.0,14941.0,Alvorada,Emitido Automaticamente,2021-02-22 00:00:00,Baixo Risco,8630503.0,203.0,863050300.0,Atividade médica ambulatorial restrita a consultas,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Oeste,Canaã,Baixo,Licenciados,{8630-5/03}
40933379000107.0,14942.0,N. S. Das Gracas,Emitido Automaticamente,2021-06-04 00:00:00,Baixo Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Centro-Sul,Canaã,Baixo,Licenciados,"{4772-5/00,9602-5/02.01,9602-5/01}"
7976315000622.0,14943.0,Cidade Nova,Emitido,2021-04-28 00:00:00,Alto Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Norte,Canaã,Baixo,Licenciados,"{4772-5/00,4771-7/03,4771-7/02}"
7976315000541.0,14944.0,Sao Jose,Emitido,2021-03-25 00:00:00,Alto Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Centro-Sul,Canaã,Baixo,Licenciados,"{4772-5/00,4771-7/03,4771-7/02}"
21736725000112.0,15133.0,Sao Raimundo,Emitido Automaticamente,2021-09-03 00:00:00,Baixo Risco,4712100.0,127.0,471210000.0,"Comércio varejista de mercadorias em geral, com predominância de produtos
alimentícios - minimercados, mercearias e armazéns",Baixo Risco B,PRODUTOS,ALIMENTOS,Oeste,Canaã,Baixo,Licenciados,"{4712-1/00,4755-5/02}"
34669064000100.0,14947.0,Raiz,Aguardando Solicitação,2021-05-01 00:00:00,Alto Risco,8640201.0,208.0,864020100.0,Laboratórios de anatomia patológica e citológica,Alto Risco,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Sul,Canaã,Baixo,Não Licenciados,"{8640-2/01,8660-7/00.01,8630-5/06,8640-2/02}"
40936751000139.0,14950.0,Alvorada,Emitido Sob Inspeção,2021-01-03 00:00:00,Baixo Risco,8650003.0,226.0,865000301.0,Atividades de psicologia,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Oeste,Canaã,Baixo,Licenciados,"{8650-0/03.02,8630-5/03,8630-5/99,8650-0/03.01}"
34906382000139.0,14955.0,Monte Das Oliveira,Em Exigência,2021-03-01 08:09:45.237025,Baixo Risco,8630503.0,203.0,863050300.0,Atividade médica ambulatorial restrita a consultas,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Norte,Canaã,Baixo,Em processo,{8630-5/03}
17714710000186.0,14959.0,Morro Da Liberdade,Emitido Sob Inspeção,2021-02-23 00:00:00,Baixo Risco,8512100.0,190.0,851210000.0,"Educação infantil - pré-
escola",Baixo Risco B,SERVIÇOS,INTERESSE Á SAÚDE,Sul,Canaã,Baixo,Licenciados,{8512-1/00}
40946657000160.0,14961.0,Cachoeirinha,Emitido Automaticamente,2021-02-22 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Licenciados,"{4723-7/00,4757-1/00,4753-9/00,4762-8/00,4713-0/02,4751-2/01,4752-1/00,4763-6/01,4755-5/02,4761-0/03}"
348159000100.0,14963.0,Petrópolis,Emitido Sob Inspeção,2021-02-23 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Licenciados,"{4723-7/00,4712-1/00,4781-4/00,4721-1/04,4729-6/99,4619-2/00,4721-1/03,4721-1/02}"
