CNPJ;ProtocoloId2;Bairro;Documento;Situação;Atividades;Data da Emissão;Grau de Risco;Principal Atividade
39592542000136;13262;Alvorada;Licença Sanitária;Emitido Sob Inspeção;{4772-5/00};28/10/2020;Baixo Risco;4772500
32493211000280;14259;Alvorada;Licença Sanitária;Emitido Sob Inspeção;{4723-7/00,5611-2/05.02};29/12/2020;Baixo Risco;4723700
20059164000363;13265;Colônia Terra Nova;Licença Sanitária;Emitido Automaticamente;{8599-6/04,9313-1/00};30/10/2020;Baixo Risco;8599604
35939949000136;13266;Colônia Santo Antônio;Licença Sanitária;Emitido Sob Inspeção;{4783-1/02,4781-4/00,4530-7/03,4742-3/00,4756-3/00,4752-1/00,4772-5/00,4782-2/01,4763-6/04,4757-1/00,4755-5/03,4755-5/02,4751-2/01};30/10/2020;Baixo Risco;4783102
34483578000168;13294;Tancredo Neves;Licença Sanitária;Emitido Automaticamente;{8513-9/00,8512-1/00};29/10/2020;Baixo Risco;8513900
27251518000154;13269;Flores;Licença Sanitária;Emitido Automaticamente;{4723-7/00,4729-6/99,5611-2/03};28/10/2020;Baixo Risco;4723700
21903204000102;13270;Adrianópolis;Licença Sanitária;Emitido Automaticamente;{5611-2/03,5320-2/02};28/10/2020;Baixo Risco;5611203
32896674000102;13271;Nova Cidade;Licença Sanitária;Emitido;{1013-9/01,4637-1/99,4729-6/99,4639-7/02,1052-0/00,4789-0/99.99,4686-9/02,4721-1/03,4639-7/01};04/03/2021;Alto Risco;1013901
35403505000181;13272;Betania;Licença Sanitária;Emitido Automaticamente;{4729-6/99,4761-0/03};29/10/2020;Baixo Risco;4729699
39596892000170;13274;Adrianópolis;Licença Sanitária;Aguardando Solicitação;{4771-7/03,8650-0/04};;Alto Risco;4771703
39597540000130;13351;Centro;Licença Sanitária;Emitido Sob Inspeção;{8650-0/99.99};04/11/2020;;8650099
39598711000145;13276;Parque Dez de Novembro;Licença Sanitária;Emitido Sob Inspeção;{5620-1/04,5611-2/01.02,5611-2/05.02};04/11/2020;Baixo Risco;5620104
39598782000148;13278;Monte Das Oliveira;Licença Sanitária;Emitido Sob Inspeção;{4721-1/04};28/10/2020;Baixo Risco;4721104
39607271000145;13285;Distrito Industrial;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{8630-5/03,8630-5/02,8630-5/01};;Alto Risco;8630503
30454630000105;13286;Cidade de Deus;Licença Sanitária;Emitido Sob Inspeção;{4724-5/00};17/11/2020;Baixo Risco;4724500
4584651000127;13289;Adrianópolis;Licença Sanitária;Aguardando Solicitação;{3250-7/06,8630-5/04};;Alto Risco;3250706
17352996000288;13290;Tarumã;Licença Sanitária;Emitido Automaticamente;{4729-6/99,4721-1/03};29/10/2020;Baixo Risco;4729699
36088687000106;13291;Centro;Licença Sanitária;Em Exigência;{5611-2/01.03};;Baixo Risco;5611201
39609556000115;13293;Parque Dez de Novembro;Licença Sanitária;Aguardando Solicitação;{8630-5/04};;Alto Risco;8630504
39606271000120;13296;Alvorada;Licença Sanitária;Emitido Sob Inspeção;{5611-2/01.01,4723-7/00};29/10/2020;Baixo Risco;5611201
27914515000315;13297;Nova Esperanca;Licença Sanitária;Emitido Sob Inspeção;{4783-1/02,4781-4/00,4789-0/01,4772-5/00,4782-2/01,4789-0/99.99,4755-5/02,4753-9/00,4754-7/03,4782-2/02,4759-8/99,4713-0/02,4751-2/01};29/10/2020;Baixo Risco;4783102
39611443000154;13298;Chapada;Licença Sanitária;Emitido Sob Inspeção;{5611-2/03,5611-2/04,5611-2/01.02};29/10/2020;Baixo Risco;5611203
39611464000170;13299;N. S. Das Gracas;Licença Sanitária;Emitido Sob Inspeção;{5611-2/01.03,4723-7/00,5320-2/02};17/11/2020;Baixo Risco;5611201
14787870000590;13301;Flores;Licença Sanitária;Emitido;{4781-4/00,4721-1/04,4772-5/00,4712-1/00,4771-7/03,4755-5/02,4773-3/00,4761-0/03,4771-7/01};23/02/2021;Alto Risco;4781400
39611857000183;13303;Parque Dez de Novembro;Licença Sanitária;Aguardando Solicitação;{7119-7/04,7119-7/99.99,4729-6/99,7319-0/03,4789-0/04,7319-0/99.03,4712-1/00,7319-0/99.99,7319-0/99.02,5620-1/04,7319-0/02,5611-2/03,7119-7/02.01,7319-0/04,5620-1/01,5320-2/02,7311-4/00.01,5620-1/02,8130-3/00,7111-1/00,5620-1/03,7311-4/00.02,7319-0/01,7119-7/01.03,7119-7/03,7319-0/99.01,7410-2/02};;Alto Risco;7119704
37452286000156;13304;Centro;Licença Sanitária;Emitido Sob Inspeção;{8630-5/03,8690-9/99.99,4618-4/01};08/01/2021;;8630503
26914405000129;13306;Alvorada;Licença Sanitária;Emitido Automaticamente;{4712-1/00};30/10/2020;Baixo Risco;4712100
30120519000174;13307;Tarumã;Licença Sanitária;Emitido Sob Inspeção;{9511-8/00.01,9511-8/00.02};09/11/2020;Baixo Risco;9511800
33848503000170;13308;Cidade Nova;Licença Sanitária;Emitido Automaticamente;{9602-5/02.01,9602-5/01};12/04/2021;;9602502
39361776000172;13311;Santo Antônio;Licença Sanitária;Emitido Automaticamente;{4781-4/00,4782-2/01,4724-5/00};29/10/2020;Baixo Risco;4781400
27206078000202;13313;Parque Dez de Novembro;Licença Sanitária;Emitido Automaticamente;{4789-0/04,9609-2/07,9609-2/08,7500-1/00.01,4771-7/04};06/11/2020;;4789004
13371971000190;13314;Centro;Licença Sanitária;Emitido Automaticamente;{4721-1/04,5223-1/00};29/10/2020;Baixo Risco;4721104
32735012000150;13315;Educando;Licença Sanitária;Emitido Sob Inspeção;{4742-3/00,4789-0/05,4744-0/99,4744-0/03};29/10/2020;Baixo Risco;4742300
13371971000270;13316;N. S. Das Gracas;Licença Sanitária;Emitido Automaticamente;{5611-2/03,5611-2/01.02};29/10/2020;Baixo Risco;5611203
32804988000138;13317;Centro;Licença Sanitária;Emitido Automaticamente;{4783-1/02,4783-1/01,4781-4/00,4789-0/01,4782-2/01,4789-0/99.02,4789-0/99.99,4763-6/01,4755-5/02,4753-9/00,4789-0/99.03,4763-6/02,4754-7/03,4782-2/02,4759-8/99,4713-0/02,4789-0/99.12,4789-0/99.13,4789-0/99.08,4789-0/99.15};30/10/2020;Baixo Risco;4783102
39615666000190;13319;Redenção;Licença Sanitária;Emitido Sob Inspeção;{4723-7/00,4772-5/00,4789-0/05,4721-1/03,4713-0/02};29/10/2020;Baixo Risco;4723700
39612885000115;13321;N. S. Aparecida;Licença Sanitária;Emitido Automaticamente;{4723-7/00,4713-0/02};29/10/2020;Baixo Risco;4723700
39617999000158;13322;Parque Dez de Novembro;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{8630-5/04};;Alto Risco;8630504
15369764000126;13323;Da Paz;Licença Sanitária;Emitido Automaticamente;{4723-7/00,4729-6/99,4755-5/02};30/10/2020;Baixo Risco;4723700
1935712000165;13324;Adrianópolis;Licença Sanitária;Emitido Automaticamente;{9311-5/00,9499-5/00,9493-6/00.01,9430-8/00,8690-9/01,8591-1/00};26/11/2020;Baixo Risco;9311500
39552467000180;13325;Raiz;Licença Sanitária;Emitido Sob Inspeção;{5611-2/03};12/01/2021;Baixo Risco;5611203
17753834000251;13328;Jorge Teixeira;Licença Sanitária;Em análise;{4721-1/04,4729-6/02,4772-5/00,4729-6/99,4721-1/03,4771-7/01};;Alto Risco;4721104
27405573000151;13329;Chapada;Licença Sanitária;Aguardando Solicitação;{5912-0/99,9609-2/06,1340-5/99,7420-0/01.01};;Alto Risco;5912099
36509876000105;13330;Nova Cidade;Licença Sanitária;Emitido Automaticamente;{4781-4/00,4772-5/00,4782-2/01,4755-5/02};05/11/2020;Baixo Risco;4781400
12973743000127;13333;Vila da Prata;Licença Sanitária;Aguardando Solicitação;{4772-5/00,4771-7/01};;Alto Risco;4772500
32830403000235;13334;Cidade Nova;Licença Sanitária;Emitido Sob Inspeção;{8541-4/00,8599-6/04,8593-7/00.02,8599-6/99,8599-6/05,8593-7/00.01};14/01/2021;Baixo Risco;8541400
39644402000164;13335;Alvorada;Licença Sanitária;Emitido Sob Inspeção;{1091-1/02};03/11/2020;Baixo Risco;1091102
39644546000110;13337;Coroado;Licença Sanitária;Emitido Sob Inspeção;{4712-1/00,5611-2/03,4722-9/01,4721-1/02};03/11/2020;Baixo Risco;4712100
22729924000166;13338;Parque Dez de Novembro;Licença Sanitária;Emitido Automaticamente;{4530-7/03,4789-0/07,9521-5/00.01,4723-7/00,4752-1/00,4729-6/99,4541-2/06,7739-0/03.01,9511-8/00.02,4784-9/00.05,5611-2/04,4751-2/01};05/11/2020;Baixo Risco;4530703
9394801000153;13340;Tarumã;Licença Sanitária;Emitido Sob Inspeção;{4635-4/01,4631-1/00,4723-7/00,4729-6/02,4712-1/00,4637-1/02,4686-9/02,4635-4/02,4632-0/01,4721-1/04,4632-0/03,4729-6/99,4634-6/01,4724-5/00,4755-5/02,4634-6/03,4721-1/03,4722-9/02,4637-1/03,4632-0/02,4639-7/01,4637-1/05,4633-8/01,4722-9/01};09/02/2021;;4635401
30756557000118;13341;N. S. Das Gracas;Licença Sanitária;Emitido;{4789-0/04,9609-2/08,7500-1/00.01,4771-7/04,7500-1/00.04};11/03/2021;;4789004
39640349000123;13342;Sao  Francisco;Licença Sanitária;Emitido Sob Inspeção;{5620-1/04,1091-1/02};03/11/2020;Baixo Risco;5620104
23044893000172;13343;Novo Aleixo;Licença Sanitária;Emitido Sob Inspeção;{4712-1/00,4721-1/02};03/11/2020;Baixo Risco;4712100
84540285000143;14848;Zumbi dos Palmares;Licença Sanitária;Em análise;{8513-9/00,8512-1/00,8520-1/00,8511-2/00};;Alto Risco;8513900
39644977000187;13348;Sao Jorge;Licença Sanitária;Emitido Sob Inspeção;{5611-2/01.01,4723-7/00,5611-2/03};04/11/2020;Baixo Risco;5611201
35637309000252;13349;Monte Das Oliveira;Licença Sanitária;Emitido Sob Inspeção;{4781-4/00,4789-0/01,4772-5/00};03/11/2020;Baixo Risco;4781400
2493646000183;13350;Sao Jose;Licença Sanitária;Emitido Automaticamente;{9603-3/04,4789-0/02};03/11/2020;Baixo Risco;9603304
75315333028119;13352;Centro;Licença Sanitária;Emitido Automaticamente;{4711-3/01,6619-3/02,5611-2/03,5620-1/03,5212-5/00};22/01/2021;Baixo Risco;4711301
2806212000196;13353;Jorge Teixeira;Licença Sanitária;Emitido;{4781-4/00,4772-5/00,4757-1/00,4771-7/01};24/03/2021;Alto Risco;4781400
22809719000100;13355;Centro;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{3250-7/06,6550-2/00.01,8630-5/04};;Alto Risco;3250706
36978270000119;13356;Gilberto Mestrinho;Licença Sanitária;Emitido;{4772-5/00,4771-7/01};28/04/2021;Alto Risco;4772500
36552122000219;13358;Alvorada;Licença Sanitária;Emitido;{4772-5/00,4771-7/01};24/03/2021;Alto Risco;4772500
39661206000106;13359;Centro;Licença Sanitária;Aguardando Solicitação;{8630-5/04};;Alto Risco;8630504
4278669000109;13360;Colônia Antônio Aleixo;Licença Sanitária;Aguardando Solicitação;{4772-5/00,1733-8/00.02,1733-8/00.01,4646-0/02,1732-0/00.01,1741-9/02};;Alto Risco;4772500
35872474000108;13362;Flores;Licença Sanitária;Emitido Automaticamente;{4789-0/99.99};23/11/2020;Baixo Risco;4789099
39662685000177;13366;Tarumã;Licença Sanitária;Emitido Sob Inspeção;{4729-6/99,5611-2/03,4619-2/00,4722-9/02};05/11/2020;Baixo Risco;4729699
39488628000113;13369;Centro;Licença Sanitária;Emitido Automaticamente;{5611-2/01.01,5611-2/05.01,5620-1/04,5611-2/04};05/11/2020;Baixo Risco;5611201
31681413000102;13372;Parque Dez de Novembro;Licença Sanitária;Emitido Sob Inspeção;{4772-5/00,4618-4/01,8599-6/04};04/11/2020;Baixo Risco;4772500
3732689000137;13373;Chapada;Licença Sanitária;Emitido Sob Inspeção;{8630-5/03};11/11/2020;Baixo Risco;8630503
26220563000502;13374;Jorge Teixeira;Licença Sanitária;Emitido Automaticamente;{4729-6/99,4712-1/00,4619-2/00};04/11/2020;Baixo Risco;4729699
28831916000102;13375;Distrito Industrial;Licença Sanitária;Indeferido;{4774-1/00,4757-1/00,4773-3/00,4753-9/00,4652-4/00,4651-6/01,4645-1/01,4649-4/99,4751-2/01};;Alto Risco;4774100
39669104000129;13376;Praça 14 de Janeiro;Licença Sanitária;Emitido Sob Inspeção;{5611-2/01.01,5611-2/05.01,5611-2/01.03,4723-7/00,5611-2/03,5611-2/01.02};04/11/2020;Baixo Risco;5611201
23013121000173;13377;Lírio do Vale;Licença Sanitária;Em análise;{8513-9/00,8512-1/00,8520-1/00,8511-2/00};;Alto Risco;8513900
33027149000202;13381;Santo Agostinho;Licença Sanitária;Aguardando Solicitação;{4721-1/04,4723-7/00,4772-5/00,4712-1/00,4771-7/03,4763-6/01,4619-2/00,4761-0/01,4761-0/03,4771-7/02,4771-7/01,4771-7/04,4721-1/02};;Alto Risco;4721104
84521053006693;13383;Cachoeirinha;Licença Sanitária;Emitido;{4772-5/00,4773-3/00,4713-0/02,4771-7/01};09/04/2021;Alto Risco;4772500
84521053008475;13384;Parque Dez de Novembro;Licença Sanitária;Emitido;{4772-5/00,4789-0/05,4773-3/00,4713-0/02,4771-7/01};10/11/2020;Alto Risco;4772500
33098821000242;13386;Sao Geraldo;Licença Sanitária;Emitido Sob Inspeção;{5611-2/01.01,5620-1/04,5611-2/03};11/11/2020;Baixo Risco;5611201
17101352000136;13387;Cidade Nova;Licença Sanitária;Emitido Automaticamente;{4721-1/04,4723-7/00,4729-6/99,4712-1/00,4789-0/99.99,5611-2/03,4724-5/00,4721-1/03,4721-1/02};05/11/2020;Baixo Risco;4721104
32608359000132;13388;Chapada;Licença Sanitária;Aguardando Solicitação;{8690-9/99.99,8630-5/02,8630-5/99};;Alto Risco;8690999
13329583000140;13390;Aleixo;Licença Sanitária;Emitido Automaticamente;{8630-5/03};13/11/2020;Baixo Risco;8630503
39673573000111;13391;Coroado;Licença Sanitária;Emitido Automaticamente;{4789-0/07,4752-1/00,4772-5/00,4751-2/01};02/12/2020;Baixo Risco;4789007
7147665000848;13680;Distrito Industrial;Licença Sanitária;Emitido;{5620-1/01};02/02/2021;Alto Risco;5620101
25265132000176;13393;Novo Aleixo;Licença Sanitária;Emitido Automaticamente;{5611-2/03};06/11/2020;Baixo Risco;5611203
39680966000152;13394;Chapada;Licença Sanitária;Emitido Automaticamente;{4783-1/01,4781-4/00,4759-8/01,4754-7/02,4789-0/99.99,4763-6/01,4755-5/03,4755-5/02,4789-0/99.03,4782-2/02};05/11/2020;Baixo Risco;4783101
27069013000173;13395;Alvorada;Licença Sanitária;Emitido Automaticamente;{4772-5/00,9602-5/02.01};10/11/2020;;4772500
39681706000100;13396;Chapada;Licença Sanitária;Emitido Automaticamente;{4783-1/02,4783-1/01,4781-4/00,4772-5/00,4782-2/01,4729-6/99,4754-7/02,4789-0/99.99,4763-6/01,4755-5/03,4785-7/99,4755-5/02,4789-0/99.03,4782-2/02};05/11/2020;Baixo Risco;4783102
4405064000123;13413;Centro;Licença Sanitária;Emitido Automaticamente;{7490-1/04,9411-1/00,8230-0/01.01,8599-6/04,7020-4/00.01,8599-6/99};06/11/2020;Baixo Risco;7490104
5117323000698;13400;Aleixo;Licença Sanitária;Emitido Sob Inspeção;{4639-7/01};04/02/2021;Baixo Risco;4639701
38445005000109;13401;Praça 14 de Janeiro;Licença Sanitária;Emitido Sob Inspeção;{4723-7/00};05/11/2020;Baixo Risco;4723700
5421673000139;13405;Parque Dez de Novembro;Licença Sanitária;Emitido Automaticamente;{5611-2/03};06/11/2020;Baixo Risco;5611203
39686759000105;13408;Coroado;Licença Sanitária;Em análise;{4771-7/01};;Alto Risco;4771701
39687610000140;13409;Lago Azul;Licença Sanitária;Em análise;{4772-5/00,4771-7/01};;Alto Risco;4772500
14711192000159;13412;Crespo;Licença Sanitária;Emitido Automaticamente;{5211-7/01.02,5211-7/01.01,5211-7/99.01,5211-7/99.02,5211-7/02};06/11/2020;Baixo Risco;5211701
35177959000181;13414;Santo Antônio;Licença Sanitária;Emitido Sob Inspeção;{5611-2/01.03};06/11/2020;Baixo Risco;5611201
33218993000121;14535;Chapada;Licença Sanitária;Emitido Sob Inspeção;{5611-2/01.03,5611-2/03};21/01/2021;Baixo Risco;5611201
16744921000107;13436;N. S. Das Gracas;Licença Sanitária;Emitido Automaticamente;{4729-6/99,4763-6/02};06/11/2020;Baixo Risco;4729699
22787139000240;13419;Centro;Licença Sanitária;Indeferido;{8630-5/03,8690-9/99.99,8640-2/02,8640-2/01};;Alto Risco;8630503
75315333028623;13420;Japim;Licença Sanitária;Emitido Sob Inspeção;{4711-3/01,6619-3/02,5611-2/03,5620-1/03,5212-5/00};22/01/2021;Baixo Risco;4711301
35515839000147;13423;Lírio do Vale;Licença Sanitária;Emitido Sob Inspeção;{4763-6/03,4542-1/01,4712-1/00,4613-3/00,4541-2/06,4530-7/06,4721-1/03,4744-0/99,4530-7/04};17/11/2020;Baixo Risco;4763603
39696400000119;13424;Alvorada;Licença Sanitária;Aguardando Solicitação;{8630-5/03,8622-4/00,8712-3/00,8690-9/99.99,8650-0/01,8640-2/08,8650-0/06,8211-3/00,6550-2/00.01,8630-5/02,8621-6/01,8650-0/03.02,8650-0/02,8650-0/03.01,8660-7/00.01,8650-0/99.99,8650-0/04};;Alto Risco;8630503
34546328000553;13425;Lago Azul;Licença Sanitária;Emitido;{4772-5/00,4618-4/01,4773-3/00,4713-0/02,4771-7/01,8650-0/99.99};16/12/2020;Alto Risco;4772500
9967852011242;13426;Adrianópolis;Licença Sanitária;Emitido Automaticamente;{5611-2/01.01,5611-2/01.03,5611-2/01.02,5510-8/02};06/11/2020;Baixo Risco;5611201
21882036000116;13427;Nova Cidade;Licença Sanitária;Emitido Sob Inspeção;{4789-0/01,4772-5/00,4729-6/99,7319-0/02};11/11/2020;Baixo Risco;4789001
33651817000189;13428;Adrianópolis;Licença Sanitária;Emitido Sob Inspeção;{8650-0/06,8650-0/03.02,8650-0/03.01};06/11/2020;Baixo Risco;8650006
5475972000156;13805;Cidade Nova;Licença Sanitária;Emitido Automaticamente;{4783-1/02,4781-4/00,4774-1/00,4782-2/01};02/12/2020;Baixo Risco;4783102
39682238000180;13442;N. S. Das Gracas;Licença Sanitária;Em Exigência;{4781-4/00,4618-4/99,4614-1/00,4782-2/01,4763-6/04,4763-6/02,4744-0/01,3319-8/00,7912-1/00.01,8591-1/00};;Baixo Risco;4781400
39701603000156;13434;Coroado;Licença Sanitária;Emitido Automaticamente;{8592-9/01,9313-1/00};10/11/2020;Baixo Risco;8592901
45543915010063;13439;Flores;Licença Sanitária;Em análise;{4711-3/01,4755-5/02,4771-7/01,8299-7/99.01};;Alto Risco;4711301
45543915041457;13440;Tarumã;Licença Sanitária;Emitido Automaticamente;{4711-3/01,5211-7/99.01};18/12/2020;Baixo Risco;4711301
39685779000161;13444;Coroado;Licença Sanitária;Em Exigência;{9602-5/01};;Baixo Risco;9602501
34404139000112;13446;Centro;Licença Sanitária;Emitido Sob Inspeção;{5611-2/03};11/11/2020;Baixo Risco;5611203
10192776000104;13447;Cidade de Deus;Licença Sanitária;Em análise;{4637-1/99,6619-3/99,4649-4/08,8299-7/99.99,4711-3/02,4789-0/99.99,4691-5/00,4639-7/01,5212-5/00};;Alto Risco;4637199
39742400000108;13449;Novo Aleixo;Licença Sanitária;Emitido;{4772-5/00,4712-1/00,4771-7/03,4773-3/00,4771-7/01};17/12/2020;Alto Risco;4772500
29171533000118;13451;Cidade Nova;Licença Sanitária;Emitido Automaticamente;{4721-1/04,4729-6/99,4712-1/00,4721-1/02};11/11/2020;Baixo Risco;4721104
37222309000136;13452;Chapada;Licença Sanitária;Indeferido;{8630-5/03,8640-2/06,8211-3/00,8599-6/04,8630-5/02,8640-2/05,8630-5/99,8650-0/03.01,8640-2/04,8630-5/01,8690-9/01,8660-7/00.01};;Alto Risco;8630503
38258915000174;13453;Sao Raimundo;Licença Sanitária;Emitido Automaticamente;{4723-7/00};19/11/2020;Baixo Risco;4723700
31864856000139;13455;Cidade de Deus;Licença Sanitária;Emitido Sob Inspeção;{4712-1/00,4711-3/02,4729-6/99};11/03/2021;Baixo Risco;4712100
22225420000109;13456;Alvorada;Licença Sanitária;Emitido Sob Inspeção;{4712-1/00,5320-2/02,4721-1/03,4722-9/01,4721-1/02};15/02/2021;Baixo Risco;4712100
37288712000168;13457;Santo Antônio;Licença Sanitária;Aguardando Solicitação;{5620-1/04,5611-2/03,5620-1/01,4721-1/02};;Alto Risco;5620104
29056920000103;13458;Flores;Licença Sanitária;Emitido Sob Inspeção;{5611-2/01.01,5611-2/05.01};13/11/2020;Baixo Risco;5611201
12284536000165;13459;Colônia Terra Nova;Licença Sanitária;Emitido;{4772-5/00,4771-7/01};16/12/2020;Alto Risco;4772500
39592218000118;13460;Parque Dez de Novembro;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{8630-5/04};;Alto Risco;8630504
39445536000156;13461;Sao Jose;Licença Sanitária;Emitido Sob Inspeção;{4781-4/00,4774-1/00,4643-5/02,4789-0/01,4772-5/00,4782-2/01,4755-5/03,4755-5/02,4642-7/01};19/11/2020;Baixo Risco;4781400
39746606000106;13462;Novo Aleixo;Licença Sanitária;Emitido Sob Inspeção;{5611-2/03};30/01/2021;Baixo Risco;5611203
28718843000147;13464;Colônia Santo Antônio;Licença Sanitária;Emitido Sob Inspeção;{5620-1/02};11/11/2020;Baixo Risco;5620102
30909504000190;13467;Flores;Licença Sanitária;Emitido Sob Inspeção;{4781-4/00,4789-0/01,4772-5/00,4782-2/01,4782-2/02};12/11/2020;Baixo Risco;4781400
84521053003082;13468;Ponta Negra;Licença Sanitária;Em análise;{4772-5/00,4773-3/00,4713-0/02,4771-7/01};;Alto Risco;4772500
30421763000177;13469;Alvorada;Licença Sanitária;Emitido Sob Inspeção;{4774-1/00,7319-0/02};17/11/2020;Baixo Risco;4774100
4336889000133;13470;Ponta Negra;Licença Sanitária;Emitido Automaticamente;{4772-5/00,9602-5/01};11/11/2020;Baixo Risco;4772500
37657853000100;13471;Colônia Santo Antônio;Licença Sanitária;Emitido Automaticamente;{4789-0/99.99,4789-0/02};11/11/2020;Baixo Risco;4789099
26992707000204;13472;Zumbi dos Palmares;Licença Sanitária;Emitido Automaticamente;{4723-7/00,4784-9/00.05};12/11/2020;Baixo Risco;4723700
39750099000184;13474;Colônia Terra Nova;Licença Sanitária;Emitido Automaticamente;{4723-7/00,4784-9/00.05};19/11/2020;Baixo Risco;4723700
12238398000188;13475;Centro;Licença Sanitária;Emitido Automaticamente;{4781-4/00,4756-3/00,4782-2/01,4757-1/00,4789-0/99.99,4763-6/01,4753-9/00,4763-6/02,4761-0/01,4761-0/03,4759-8/99,4762-8/00,4751-2/01,4761-0/02};11/11/2020;Baixo Risco;4781400
14985264000156;13479;Parque Dez de Novembro;Licença Sanitária;Emitido Automaticamente;{4781-4/00,4772-5/00,4782-2/01,9602-5/01};11/11/2020;Baixo Risco;4781400
